pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id_1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
FS,2017-04-21,85.9,-1.8915,5.9856,Adonis Garcia,611177,593576,home_run,hit_into_play_score,NA,NA,NA,NA,8,Adonis Garcia homers (2) on a fly ball to left field.,R,R,R,PHI,ATL,X,NA,fly_ball,1,1,2017,-1.2044,0.4891,-0.0855,2.0221,NA,NA,NA,0,9,Top,15.84,82.7,NA,NA,519237,NA,170422_013435,6.4654,-124.4474,-3.9375,-13.401,25.8722,-26.7351,3.38,1.47,402,99.2,34.655,83.968,1554,5.34,490336,593576,519237,571830,514917,596748,520471,571437,546318,459431,55.1589,0.365,0.728,2,1,0,3,5,64,3,Split Finger,4,2,2,4,2,4,2,4,Standard,Standard,1
FC,2017-04-21,91.5,-2.9447,5.5767,Austin Hedges,595978,475479,home_run,hit_into_play_score,NA,NA,NA,NA,5,Austin Hedges homers (4) on a fly ball to left field.   Manuel Margot scores.    Yangervis Solarte scores.,R,R,R,SD,MIA,X,NA,fly_ball,2,2,2017,-0.1602,1.0648,-0.2309,2.421,622534,500208,NA,2,7,Bot,13.62,62.08,NA,NA,592663,NA,170422_040750,7.0703,-132.8536,-4.2926,-3.2153,25.3995,-19.1942,3.58,1.65,430,106.1,29.331,90.58,2443,5.604,490344,475479,592663,500743,543829,445988,588751,542303,592885,519317,54.8949,0.94,1.865,2,1,0,3,6,57,6,Cutter,2,1,2,1,1,2,2,1,Standard,Standard,1
FF,2017-04-21,95.3,-3.1093,5.6727,Eddie Rosario,592696,641729,home_run,hit_into_play_score,NA,NA,NA,NA,1,Eddie Rosario homers (1) on a fly ball to center field.   Robbie Grossman scores.    Jorge Polanco scores.,R,L,R,MIN,DET,X,NA,fly_ball,0,0,2017,-0.8601,1.3837,-0.7674,3.1456,NA,543257,593871,1,6,Bot,45.73,49.82,NA,NA,543510,NA,170422_022225,8.1709,-138.3885,-4.1395,-13.0953,32.231,-13.4031,3.17,1.53,398,101.6,32.066,95.847,2422,6.806,490340,641729,543510,408234,435079,592206,461865,457708,592444,543484,53.6909,0.743,1.408,2,1,0,3,6,52,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,1
SL,2017-04-21,91.3,-2.4581,6.0202,Chris Taylor,621035,605151,home_run,hit_into_play_score,NA,NA,NA,NA,8,Chris Taylor homers (1) on a fly ball to left field.,R,R,R,ARI,LAD,X,NA,fly_ball,0,1,2017,0.2478,0.6788,-0.2211,2.1573,NA,NA,NA,0,7,Top,33.89,52.22,NA,NA,425772,NA,170422_035151,5.067,-132.5925,-5.2589,1.8973,26.2583,-23.4019,3.61,1.69,403,105.4,25.093,90.89,2111,5.979,490343,605151,425772,502671,592273,571875,572008,630111,572041,444482,54.5207,0.965,1.881,2,1,0,3,6,55,2,Slider,4,4,4,4,4,4,4,4,Standard,Standard,1
FF,2017-04-21,89.8,2.4476,5.9468,James McCann,543510,502327,home_run,hit_into_play_score,NA,NA,NA,NA,5,James McCann homers (4) on a fly ball to left center field.,R,R,L,MIN,DET,X,NA,fly_ball,1,2,2017,0.2606,1.6177,-0.2526,2.4483,NA,NA,NA,2,6,Top,21.19,60.91,NA,NA,488771,NA,170422_015626,-7.1107,-130.1884,-5.9133,4.3166,25.7726,-13.1809,3.47,1.54,406,107.4,27.61,88.722,2135,5.688,490340,502327,488771,408045,572821,593934,593871,592696,621439,596146,54.8092,0.963,1.926,2,1,0,3,6,44,4,4-Seam Fastball,0,2,2,0,2,0,2,0,Standard,Standard,1
FT,2017-04-21,93.1,-3.195,5.8078,Curtis Granderson,434158,543699,home_run,hit_into_play_score,NA,NA,NA,NA,6,Curtis Granderson homers (1) on a fly ball to right center field.,R,L,R,NYM,WSH,X,NA,fly_ball,2,0,2017,-1.1264,1.4901,0.2765,2.0497,NA,NA,NA,2,6,Bot,200.43,48.93,NA,NA,446653,NA,170422_005414,11.1226,-134.5401,-6.8326,-15.9221,31.3866,-13.213,3.11,1.43,405,106.2,30.157,91.304,2135,5.754,490350,543699,446653,452252,502517,543685,594694,502317,594809,547180,54.7456,0.938,1.841,2,1,0,3,6,47,3,2-Seam Fastball,2,3,2,3,3,2,2,3,Infield shift,Standard,1
FF,2017-04-21,83.7,-2.6987,5.3704,Yonder Alonso,475174,547874,home_run,hit_into_play_score,NA,NA,NA,NA,2,Yonder Alonso homers (3) on a fly ball to center field.,R,L,R,OAK,SEA,X,NA,fly_ball,0,0,2017,-0.8248,1.0917,0.1882,2.8448,NA,NA,NA,0,6,Bot,158.98,25.18,NA,NA,434563,NA,170422_035421,8.2095,-121.6866,-1.5484,-9.6423,22.4664,-21.3516,3.34,1.48,417,104.1,32.297,83.375,2170,5.99,490347,547874,434563,502143,429664,572122,600301,628338,502481,571745,54.5077,0.856,1.643,2,1,0,3,6,45,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,1
FF,2017-04-21,89.4,0.0879,7.3721,Mike Trout,545361,502009,home_run,hit_into_play_score,NA,NA,NA,NA,12,Mike Trout homers (5) on a fly ball to center field.,R,R,R,LAA,TOR,X,NA,fly_ball,0,0,2017,0.3227,1.7884,1.2527,2.5415,NA,NA,NA,0,5,Bot,182.9,36.78,NA,NA,431145,NA,170422_040455,2.1844,-129.6704,-9.5011,3.1533,26.7456,-10.4704,3.467,1.589,405,105.3,24.359,88.776,1981,6.025,490349,502009,431145,475253,446381,458085,453064,485567,607680,430832,54.4565,0.965,1.865,2,1,0,3,6,42,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,1
FF,2017-04-21,87.2,3.1981,6.2932,Manny Machado,592518,519141,home_run,hit_into_play_score,NA,NA,NA,NA,2,Manny Machado homers (3) on a line drive to center field.,R,R,L,BAL,BOS,X,NA,line_drive,2,1,2017,0.2428,0.9189,0.1981,3.0828,NA,NA,NA,2,5,Bot,63.93,31.1,NA,NA,543877,NA,170422_004959,-7.5037,-126.6426,-3.3174,3.9187,23.6218,-22.2764,3.65,1.72,421,109.5,18.321,85.511,2264,5.112,490337,519141,543877,519048,456030,467055,593523,643217,598265,605141,55.3854,0.795,1.206,2,1,0,3,6,38,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,1
FF,2017-04-21,90.4,2.9558,5.4825,Adam Duvall,594807,452657,home_run,hit_into_play_score,NA,NA,NA,NA,8,Adam Duvall homers (5) on a fly ball to right field.,R,R,L,CIN,CHC,X,NA,fly_ball,2,1,2017,0.1839,1.489,0.0634,2.0348,NA,NA,NA,2,5,Bot,221.14,78.39,NA,NA,575929,NA,170422_004136,-7.5864,-131.2648,-5.8154,3.6325,25.9072,-13.9362,3.38,1.56,351,98.6,33.858,90.542,2111,6.334,490338,452657,575929,519203,595879,592178,608365,656941,546991,518792,54.1646,0.418,0.848,2,1,0,3,5,41,4,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,1
FC,2017-04-21,78.9,-2.5466,5.6037,Trevor Plouffe,461858,547874,home_run,hit_into_play_score,NA,NA,NA,NA,6,Trevor Plouffe homers (4) on a fly ball to center field.,R,R,R,OAK,SEA,X,NA,fly_ball,1,1,2017,0.5384,0.1593,0.5015,2.2058,NA,NA,NA,1,5,Bot,102.62,27.22,NA,NA,434563,NA,170422_033237,5.5928,-114.8342,-0.9269,3.7407,19.4191,-30.8568,3.39,1.53,409,101.3,30.649,78.357,NA,5.7,490347,547874,434563,502143,429664,572122,600301,628338,502481,571745,54.7978,0.718,1.447,2,1,0,3,6,36,3,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,1
KC,2017-04-21,79.7,-1.5364,5.8571,Joey Gallo,608336,501992,home_run,hit_into_play_score,NA,NA,NA,NA,5,Joey Gallo homers (5) on a fly ball to right center field.,R,L,R,TEX,KC,X,NA,fly_ball,0,0,2017,0.4217,-1.1101,0.0658,2.3406,NA,NA,NA,0,5,Bot,206.51,43.99,NA,NA,460077,NA,170422_013530,2.7417,-116.0748,1.0799,3.3411,21.2979,-42.6911,3.67,1.71,NA,109.8,40.273,80.22,2344,6.551,490342,501992,460077,543333,593160,596144,444876,460086,456715,593528,53.9453,0.652,1.357,2,1,0,3,6,36,1,Knuckle Curve,4,1,4,1,1,4,4,1,Infield shift,Standard,1
FF,2017-04-21,94.7,-1.7533,5.8479,Brandon Belt,474832,543022,home_run,hit_into_play_score,NA,NA,NA,NA,8,Brandon Belt homers (4) on a fly ball to center field.,R,L,R,COL,SF,X,NA,fly_ball,1,2,2017,-0.28,1.4577,0.1263,2.1402,NA,NA,NA,0,5,Top,138.58,7,NA,NA,547172,NA,170422_020343,5.4972,-137.4675,-7.2191,-4.6527,27.4894,-12.4312,3.9483,1.6796,456,105.9,30.384,94.654,2628,6.172,490346,543022,547172,448602,518934,571448,596115,467827,453568,471865,54.3278,0.938,1.841,2,1,0,3,6,41,4,4-Seam Fastball,6,3,3,6,3,6,3,6,Infield shift,Strategic,1
FF,2017-04-21,91,-2.5303,5.756,Freddie Freeman,518692,476451,home_run,hit_into_play_score,NA,NA,NA,NA,2,Freddie Freeman homers (7) on a fly ball to center field.,R,L,R,PHI,ATL,X,NA,fly_ball,2,2,2017,-0.7067,1.9037,-0.0611,3.2184,NA,NA,NA,2,6,Top,201.51,34.52,NA,NA,519237,NA,170422_004632,7.5707,-131.8468,-4.3173,-9.7635,29.7213,-9.7533,3.59,1.74,425,109,31.19,89.635,2215,5.818,490336,476451,519237,571830,514917,596748,520471,571437,546318,459431,54.6812,0.952,1.874,2,1,0,3,6,45,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Infield shift,Standard,1
FF,2017-04-21,89.9,-2.5427,6.0027,Javier Baez,595879,534947,home_run,hit_into_play_score,NA,NA,NA,NA,5,Javier Baez homers (1) on a fly ball to center field.,R,R,R,CIN,CHC,X,NA,fly_ball,2,1,2017,-0.9127,2.2356,-0.16,2.3813,NA,NA,NA,0,5,Top,81.15,24.75,NA,NA,571466,NA,170422_003149,7.8343,-130.1956,-7.6327,-12.1606,29.9363,-5.2694,3.39,1.61,424,106.7,23.322,89.48,2392,6.501,490338,534947,571466,458015,606299,553993,446359,594807,571740,594988,53.9975,0.988,1.89,2,1,0,3,6,35,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,1
CH,2017-04-21,85.8,-1.5031,5.74,Robinson Chirinos,455139,501992,home_run,hit_into_play_score,NA,NA,NA,NA,8,Robinson Chirinos homers (3) on a fly ball to center field.,R,R,R,TEX,KC,X,NA,fly_ball,3,2,2017,-1.0779,0.898,0.1538,1.7893,NA,NA,NA,2,4,Bot,76.45,20.95,NA,NA,460077,NA,170422_012419,6.2767,-124.8372,-5.1086,-12.8597,22.3972,-21.631,3.16,1.5,435,104.2,24.126,87.731,1567,7.259,490342,501992,460077,543333,593160,596144,444876,460086,456715,593528,53.2373,0.943,1.743,2,1,0,3,6,30,6,Changeup,3,1,3,1,1,3,3,1,Standard,Standard,1
CH,2017-04-21,79.6,-2.5397,5.5933,Charlie Blackmon,453568,456501,home_run,hit_into_play_score,NA,NA,NA,NA,5,Charlie Blackmon hits an inside-the-park home run (4) on a line drive to right-center field.   Tony Wolters scores.,R,L,R,COL,SF,X,NA,line_drive,1,1,2017,-0.861,0.0134,-0.0953,2.5036,NA,547172,NA,2,4,Bot,170.66,75.53,NA,NA,457763,NA,170422_015546,6.8532,-115.3065,0.0434,-8.8854,23.2701,-32.3258,3.8615,1.5983,312,99.8,17.666,78.358,1290,5.855,490346,456501,457763,474832,605412,456488,543063,502029,452655,452254,54.6453,0.459,0.554,2,1,0,3,4,38,3,Changeup,4,3,4,3,3,4,4,3,Standard,Standard,0
FT,2017-04-21,93.8,-2.489,6.1948,Jose Lobaton,446653,518774,home_run,hit_into_play_score,NA,NA,NA,NA,1,Jose Lobaton homers (1) on a fly ball to center field.,R,L,R,NYM,WSH,X,NA,fly_ball,1,2,2017,-1.7436,1.427,-0.4722,3.3491,NA,NA,NA,0,5,Top,158.64,22.79,NA,NA,425784,NA,170422_002532,8.8608,-135.8186,-4.5509,-23.1898,32.8982,-14.1148,3.56,1.61,422,103.6,25.049,92.211,2198,5.848,490350,518774,425784,457803,435522,608061,408314,624424,501571,434158,54.6513,0.947,1.834,2,1,0,3,6,32,4,2-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,1
FF,2017-04-21,92.1,-2.0511,5.8791,Trevor Story,596115,456501,home_run,hit_into_play_score,NA,NA,NA,NA,9,Trevor Story hits a grand slam (3) to right center field.   Carlos Gonzalez scores.    Mark Reynolds scores.    Gerardo Parra scores.,R,R,R,COL,SF,X,NA,fly_ball,1,0,2017,-0.7688,1.0999,0.3749,2.1762,471865,448602,467827,1,4,Bot,200.43,48.93,NA,NA,457763,NA,170422_014735,7.6558,-133.6132,-5.8361,-10.5201,25.3831,-18.3162,3.7843,1.5637,400,101.5,34.419,91.211,2078,5.651,490346,456501,457763,474832,605412,456488,543063,502029,452655,452254,54.8493,0.581,1.146,2,1,0,3,6,35,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,1
SI,2017-04-21,91,2.1444,5.6765,Brandon Guyer,446386,500779,home_run,hit_into_play_score,NA,NA,NA,NA,6,Brandon Guyer homers (1) on a fly ball to center field.   Jason Kipnis scores.,R,R,L,CWS,CLE,X,NA,fly_ball,1,0,2017,0.5637,1.1174,0.2916,2.2797,NA,NA,543401,2,4,Top,69.54,39.98,NA,NA,553882,NA,170422_011102,-5.8568,-132.221,-5.0449,7.8146,25.945,-18.165,3.42,1.55,398,101,24.256,91.374,2095,6.412,490339,500779,553882,547989,570560,453943,641313,466320,594576,541645,54.0867,0.779,1.347,2,1,0,3,6,25,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,1
FT,2017-04-21,90.6,-2.4645,5.7905,Jason Heyward,518792,534947,home_run,hit_into_play_score,NA,NA,NA,NA,5,Jason Heyward homers (1) on a line drive to right center field.,R,L,R,CIN,CHC,X,NA,line_drive,0,0,2017,-1.1055,1.1087,-0.0959,2.6078,NA,NA,NA,2,4,Top,197.78,28.76,NA,NA,571466,NA,170422_001216,8.3081,-131.4877,-4.402,-14.6675,26.996,-18.4666,3.54,1.65,434,106.8,23.332,90.985,2288,6.589,490338,534947,571466,458015,606299,553993,446359,594807,571740,594988,53.9096,0.988,1.89,2,1,0,3,6,26,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1
CH,2017-04-21,84.7,-0.9688,6.155,Evan Longoria,446334,571666,home_run,hit_into_play_score,NA,NA,NA,NA,7,Evan Longoria homers (3) on a fly ball to left center field.,R,R,R,TB,HOU,X,NA,fly_ball,2,1,2017,-1.2108,1.6431,-0.4957,2.0008,NA,NA,NA,1,3,Bot,75.63,34.25,NA,NA,435263,NA,170422_000747,3.3695,-122.6291,-6.2835,-12.5136,26.9959,-15.1021,3.69,1.72,410,103.2,25.048,82.738,1891,5.513,490341,571666,435263,493329,514888,608324,621043,493114,543807,502210,54.9865,0.909,1.698,2,1,0,3,6,23,4,Changeup,2,1,2,1,1,2,2,1,Infield shift,Standard,1
FF,2017-04-21,95.9,-0.9967,6.5274,Adam Wainwright,425794,503449,home_run,hit_into_play_score,NA,NA,NA,NA,5,Adam Wainwright homers (1) on a fly ball to left field.   Kolten Wong scores.,R,R,R,MIL,STL,X,NA,fly_ball,2,2,2017,-0.7754,1.539,-0.1802,2.3491,543939,NA,NA,1,3,Top,17.52,77.18,NA,NA,444489,NA,170422_005757,3.8677,-139.1605,-8.8126,-10.8702,31.0112,-10.5682,3.58,1.63,NA,102.8,30.199,95.425,1773,6.146,490348,503449,444489,519346,542340,543768,606115,460075,542979,570267,54.3525,0.854,1.688,2,1,0,3,6,20,6,4-Seam Fastball,1,0,0,1,0,1,0,1,Strategic,Standard,1
FF,2017-04-21,92,-1.3739,6.0018,Joey Gallo,608336,501992,home_run,hit_into_play_score,NA,NA,NA,NA,9,Joey Gallo homers (4) on a line drive to right field.    Jurickson Profar scores.,R,L,R,TEX,KC,X,NA,line_drive,3,0,2017,-0.3715,1.2667,0.3061,1.9998,NA,NA,595777,2,2,Bot,224.95,71.87,NA,NA,460077,NA,170422_005139,5.1299,-133.6712,-7.1729,-5.6257,28.0567,-15.3406,3.67,1.71,462,116.1,25.126,92.999,2420,6.896,490342,501992,460077,543333,593160,596144,444876,460086,456715,593528,53.6005,0.995,1.957,2,1,0,3,6,17,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Strategic,1
FF,2017-04-21,94.3,-1.472,5.9322,Robinson Chirinos,455139,501992,home_run,hit_into_play_score,NA,NA,NA,NA,5,Robinson Chirinos homers (2) on a fly ball to left center field.,R,R,R,TEX,KC,X,NA,fly_ball,0,0,2017,-0.5331,1.412,-0.1879,2.3836,NA,NA,NA,2,2,Bot,32.39,48.99,NA,NA,460077,NA,170422_004553,4.5957,-137.0321,-6.7834,-7.8799,30.5228,-12.6881,3.16,1.5,415,107,34.007,95.306,2470,6.955,490342,501992,460077,543333,593160,596144,444876,460086,456715,593528,53.5419,0.856,1.698,2,1,0,3,6,15,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,1
FC,2017-04-21,87.2,-0.9342,6.2308,Logan Morrison,489149,571666,home_run,hit_into_play_score,NA,NA,NA,NA,4,Logan Morrison homers (4) on a line drive to center field.,R,L,R,TB,HOU,X,NA,line_drive,1,2,2017,0.1929,1.2416,-0.3414,2.4791,NA,NA,NA,0,2,Bot,180.37,33.23,NA,NA,435263,NA,170421_234531,1.0294,-126.7076,-5.3649,1.8627,25.3225,-18.0089,3.49,1.65,411,108.6,19.301,86.973,2373,6.168,490341,571666,435263,493329,514888,608324,621043,493114,543807,502210,54.3321,0.856,1.363,2,1,0,3,6,14,4,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,1
FC,2017-04-21,87.5,2.1397,6.128,Josh Bell,605137,282332,home_run,hit_into_play_score,NA,NA,NA,NA,2,Josh Bell homers (2) on a fly ball to center field.   Jose Osuna scores.,R,R,L,PIT,NYY,X,NA,fly_ball,1,1,2017,-0.0344,1.0655,0.165,3.1559,591741,NA,NA,0,2,Bot,64.55,35.95,NA,NA,519222,NA,170421_234206,-4.7114,-127.2348,-3.2868,0.5143,24.104,-20.0207,3.5,1.68,410,106.9,32.542,88.135,2157,6.55,490345,282332,519222,595885,516770,452104,591720,458731,453056,592450,53.9518,0.872,1.787,2,1,0,3,6,17,3,Cutter,2,0,2,0,0,2,2,0,Strategic,Standard,1
FS,2017-04-21,85.6,-1.4614,6.3204,Carlos Beltran,136860,502171,home_run,hit_into_play_score,NA,NA,NA,NA,4,Carlos Beltran homers (2) on a fly ball to right center field.,R,L,R,TB,HOU,X,NA,fly_ball,2,1,2017,-1.1265,1.3964,-0.5548,2.6311,NA,NA,NA,0,2,Top,189.32,35.87,NA,NA,519083,NA,170421_233545,4.1565,-123.9718,-4.8863,-11.9039,25.719,-17.7707,3.52,1.68,412,102.2,27.345,83.059,1613,4.945,490341,502171,519083,489149,543543,446334,542921,451089,595281,519306,55.5552,0.836,1.583,2,1,0,3,6,10,4,Split Finger,1,0,0,1,0,1,0,1,Infield shift,Standard,1
KC,2017-04-21,79.7,-1.9347,6.1329,Marcell Ozuna,542303,502239,home_run,hit_into_play_score,NA,NA,NA,NA,13,Marcell Ozuna homers (6) on a fly ball to left center field.,R,R,R,SD,MIA,X,NA,fly_ball,1,1,2017,0.3518,-1.0499,-0.1148,1.497,NA,NA,NA,1,2,Top,26.62,43.12,NA,NA,595978,NA,170422_022960,3.2786,-115.4873,-1.3585,2.2162,26.2641,-41.0473,3.56,1.65,433,108.6,25.027,76.921,2937,5.034,490344,502239,595978,571976,500208,572114,430947,608671,622534,592669,55.4651,0.997,1.964,2,1,0,3,6,12,3,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,1
SI,2017-04-21,86.9,2.1127,6.2515,Jordy Mercer,474568,282332,home_run,hit_into_play_score,NA,NA,NA,NA,6,Jordy Mercer homers (1) on a fly ball to center field.,R,R,L,PIT,NYY,X,NA,fly_ball,1,0,2017,0.6291,1.0389,0.3955,2.6209,NA,NA,NA,0,1,Bot,142.8,26.59,NA,NA,519222,NA,170421_232039,-5.4441,-126.2088,-4.6822,7.9025,25.1648,-20.1755,3.45,1.72,409,104.4,20.929,87.473,1931,6.706,490345,282332,519222,595885,516770,452104,591720,458731,453056,592450,53.7958,0.831,1.279,2,1,0,3,6,6,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,1
FT,2017-04-21,91.7,-3.5234,5.8449,Michael Conforto,624424,543699,home_run,hit_into_play_score,NA,NA,NA,NA,4,Michael Conforto homers (3) on a line drive to left center field.,R,L,R,NYM,WSH,X,NA,line_drive,0,0,2017,-1.7761,1.2941,-0.6159,2.1395,NA,NA,NA,0,1,Bot,56.13,48.22,NA,NA,446653,NA,170421_232503,10.8652,-132.4249,-5.9418,-22.8763,32.9706,-16.2877,3.2,1.44,382,100.8,23.41,89.417,1931,5.679,490350,543699,446653,452252,502517,543685,594694,502317,594809,547180,54.821,0.759,1.178,2,1,0,3,6,7,1,2-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,1
FF,2017-04-21,89.1,-0.6473,6.1983,Corey Dickerson,572816,571666,home_run,hit_into_play_score,NA,NA,NA,NA,9,Corey Dickerson homers (4) on a fly ball to right field.,R,L,R,TB,HOU,X,NA,fly_ball,3,2,2017,-0.392,1.7199,0.5832,2.0258,NA,NA,NA,0,1,Bot,246.88,76,NA,NA,435263,NA,170421_232521,3.8422,-129.2662,-7.7532,-5.2407,28.8541,-11.4398,3.4,1.57,433,108.9,29.076,88.806,2339,6.424,490341,571666,435263,493329,514888,608324,621043,493114,543807,502210,54.0754,0.963,1.963,2,1,0,3,6,5,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,1
FT,2017-04-21,92.9,2.1411,5.6071,A.J. Pollock,572041,622072,home_run,hit_into_play_score,NA,NA,NA,NA,6,A.  J.   Pollock homers (2) on a fly ball to center field.,R,R,L,ARI,LAD,X,NA,fly_ball,0,1,2017,1.1271,1.007,0.391,2.4305,NA,NA,NA,0,1,Bot,176.15,38.28,NA,NA,518735,NA,170422_015025,-6.8191,-134.9047,-4.4892,14.978,27.1574,-19.3359,3.44,1.61,397,100.5,32.02,92.284,1990,5.863,490343,622072,518735,408236,400284,457759,608369,592808,592626,624577,54.637,0.606,1.132,2,1,0,3,6,6,2,2-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,1
FT,2017-04-21,95.9,-2.2583,6.3081,Bryce Harper,547180,518774,home_run,hit_into_play_score,NA,NA,NA,NA,5,Bryce Harper homers (7) on a fly ball to center field.   Wilmer Difo scores.,R,L,R,NYM,WSH,X,NA,fly_ball,2,2,2017,-1.2968,1.199,0.2661,2.5771,NA,NA,594694,1,1,Top,141.78,22.32,NA,NA,425784,NA,170421_231729,9.3943,-138.6357,-6.6862,-18.6343,34.5309,-15.7096,3.2,1.56,418,107.9,20.196,94.087,2346,5.844,490350,518774,425784,457803,435522,608061,408314,624424,501571,434158,54.6552,0.897,1.522,2,1,0,3,6,3,5,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1
FF,2017-04-21,93.8,-1.8037,6.4243,Corey Seager,608369,592836,home_run,hit_into_play_score,NA,NA,NA,NA,5,Corey Seager homers (3) on a fly ball to center field.   Joc Pederson scores.,R,L,R,ARI,LAD,X,NA,fly_ball,2,0,2017,-0.827,1.5032,-0.0331,2.5468,NA,NA,592626,0,1,Top,113.92,20.29,NA,NA,425772,NA,170422_014250,6.2757,-136.0857,-7.4628,-11.398,27.3388,-12.4706,3.69,1.54,422,105.3,32.248,92.994,2216,5.781,490343,592836,425772,502671,592273,571875,572008,630111,572041,444482,54.7181,0.852,1.695,2,1,0,3,6,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1
FF,2017-04-20,95.6,-2.0629,5.1729,Trevor Plouffe,461858,656186,home_run,hit_into_play_score,NA,NA,NA,NA,13,Trevor Plouffe homers (3) on a fly ball to left center field.   Khris Davis scores.    Ryon Healy scores.,R,R,R,OAK,SEA,X,NA,fly_ball,0,0,2017,-0.9571,1.4103,-0.6839,1.3524,NA,501981,592387,1,7,Bot,22.48,57.08,NA,NA,572287,NA,170421_044749,5.6113,-138.726,-7.3284,-13.2494,32.7161,-13.1486,3.467,1.589,412,104.9,24.231,93.682,2395,5.435,490333,656186,572287,502143,429664,572122,600301,502481,547982,571745,55.0622,0.965,1.865,2,1,0,3,6,63,1,4-Seam Fastball,6,5,6,5,5,6,6,5,Standard,Standard,1
CU,2017-04-20,79.9,-1.607,6.2364,Steven Souza Jr.,519306,599683,home_run,hit_into_play_score,NA,NA,NA,NA,7,Steven Souza Jr.   homers (3) on a line drive to left field.,R,R,R,TB,DET,X,NA,line_drive,1,2,2017,0.4263,-1.3121,-0.4582,2.0611,NA,NA,NA,2,8,Bot,21.09,88,NA,NA,543510,NA,170420_195753,1.7252,-116.0115,-0.056,3.3176,23.7317,-43.7613,3.62,1.69,358,111.7,18.048,77.843,2547,5.162,490329,599683,543510,488671,435079,592206,553988,461865,592444,607385,55.3376,0.859,1.354,2,1,0,3,6,67,4,Curveball,7,1,7,1,1,7,7,1,Standard,Standard,1
FF,2017-04-20,97.1,-2.7395,5.1526,Kendrys Morales,434778,518886,home_run,hit_into_play_score,NA,NA,NA,NA,4,Kendrys Morales homers (3) on a fly ball to center field.,R,L,R,TOR,BOS,X,NA,fly_ball,1,0,2017,-1.1514,1.4621,-0.5245,2.2629,NA,NA,NA,0,9,Bot,153.4,20.32,NA,NA,506702,NA,170420_190828,8.522,-140.7337,-5.4231,-17.3088,35.3166,-11.787,3.53,1.68,427,106.2,29.702,96.386,2454,6.336,490327,518886,506702,519048,456030,467055,593428,571788,643217,605141,54.1665,0.938,1.841,2,1,0,3,6,63,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,1
FF,2017-04-20,90.3,-1.908,6.1,Daniel Robertson,621002,599683,home_run,hit_into_play_score,NA,NA,NA,NA,5,Daniel Robertson homers (1) on a fly ball to left center field.,R,R,R,TB,DET,X,NA,fly_ball,0,0,2017,-1.3518,1.2969,0.1806,2.322,NA,NA,NA,0,8,Bot,17.26,69.49,NA,NA,543510,NA,170420_195240,7.8057,-130.6531,-5.8802,-16.7298,30.4708,-16.7853,3.42,1.58,396,105.9,26.029,88.122,2336,5.48,490329,599683,543510,488671,435079,592206,553988,461865,592444,607385,55.0193,0.968,1.916,2,1,0,3,6,64,1,4-Seam Fastball,6,1,6,1,1,6,6,1,Standard,Standard,1
